# Airline ICAO-to-telephony map, derived from OpenFlights airlines.dat.
# Source: https://openflights.org/data.html
# License: ODbL 1.0 (see LICENSE-OPENFLIGHTS.txt in this directory)
# Columns: icao<TAB>callsign<TAB>name<TAB>country
# Regenerate: python tools/refresh-airlines.py
TLU	AEROTOLUCA	Aero Toluca Internactional	Mexico
TLV	PAJAROS	Travelair	Uruguay
TLW	TEAMLINE	Teamline Air	Austria
TLX	TELESIS	Telesis Transair	United States
TLY	TOPFLY	Top-Fly	Spain
TMA	TANGO LIMA	Trans Mediterranean Airlines	Lebanon
TME	TAXICENTRO	Aero Taxi del Centro de Mexico	Mexico
TMG	TRILINES	Tri-MG Intra Asia Airlines	Indonesia
TMH	TAXIMARAKAME	Taxis Turisticos Marakame	Mexico
TMI	TAMIRWAYS	Tamir Airways	Israel
TMK	TOMAHAWK	Tomahawk Airways	United States
TML	TAM AIRLINE	TAM	Madagascar
TMM	WILLOW RUN	TMC Airlines	United States
TMP	TEMPE	Arizona Express Airlines	United States
TMQ	TRAM AIR	TRAM	Mauritania
TMR	TIMBER	Timberline Air	Canada
TMS	TEMSCO	Temsco Helicopters	United States
TMT	TRANS MIDWEST	Trans Midwest Airlines	United States
TMX	TRAMON	Tramon Air	South Africa
TMY	MUNDO MAYA	Transportes Aereos del Mundo Maya	Mexico
TMZ	TRANS AMAZON	Tranporte Amazonair	Venezuela
TNA	TRANSASIA	TransAsia Airways	Taiwan
TNB	TRANS-BENIN	Trans Air-Benin	Benin
TNC	NATCOM	National Aviation Consultants	Canada
TND	TAXIS CESSNA	Aero Taxis Cessna	Mexico
TNE	TAXINOROESTE	Taxis Aereos del Noroeste	Mexico
TNF	TRANSFAS	Transafricaine	Burkina Faso
TNI	TRANSINTER	Transair International Linhas Aereas	United States
TNL	SKY HORSE	Tengeriyn Ulaach Shine	Mongolia
TNM	TIARA	Tiara Air	Aruba
TNO	AEROUNION	Aerotransporte de Carga Union	Mexico
TNP	TRANSPED	Transped Aviation	Austria
TNR	TAN AIR	Tanana Air Services	United States
TNT	TRANS NORTH	Trans North Turbo Air	Canada
TNU	TRANSNUSA	TransNusa Air	Indonesia
TNV	TRANSNORTHERN	Transnorthern	United States
TNW	TRANS-NATION	Trans Nation Airways	Ethiopia
TNX	TRAINER	Trener Ltd	Hungary
TNY	TWINCAL	Twin Town Leasing Company	United States
TOB	TOBRUK AIR	Tobruk Air	Libya
TOC	TROPICMEX	Aerotropical	Mexico
TOF	TOPCLIFFE	RAF Topcliffe Flying Training Unit	United Kingdom
TOH	TOMISKO CARGO	Air Tomisko	Serbia
TOJ	TOJ AIRLINE	TOJ Airlines	Tajikistan
TOK	BALUS	Airlines PNG	Papua New Guinea
TOL	TOL AIR	Tol-Air Services	United States
TOM	TOMSON	Thomsonfly	United Kingdom
TON	AEROTANALA	Aero Tanala	Mexico
TOP	AIR TOP	Top Air	Turkey
TOR	TORONTAIR	Toronto Airways	Canada
TOS	TROPISER	Tropic Air	Belize
TOW	TEE AIR	Tower Air	United States
TOX	SKY KINGDOM	Neosiam Airways	Thailand
TOY	TOYOTA	Toyota Canada	Canada
TPA	TAMPA	TAMPA	Colombia
TPB	AERO TROPICAL	Aero Tropical	Angola
TPC	AIRCAL	Air Cal	France
TPD	TOP SPEED	Top Speed	Austria
TPF	TAXIPACIFICO	Taxis Aereos del Pacifico	Mexico
TPG	TRANSPEGASO	Transportes Aereos Pegaso	Mexico
TPK	TCHAD-HORIZON	Air Horizon	Chad
TPL	INTERPILOT	TAR Interpilot	Mauritania
TPM	TRANSPAIS	Transpais Aereo	Mexico
TPN	AEREA DELNORTE	Transportacion Aerea del Norte	Mexico
TPO	TAXI-POTOSI	Aero Taxi del Potosi	Mexico
TPP	TRANS EXPRESS	Transpac Express	Australia
TPR	TAXIS PARRAL	Taxis Aereos De Parral	Mexico
TPS	TAPSA	TAPSA Transportes Aereos Petroleros	Argentina
TPT	TASSA	Transportes Aereo del Sureste	Mexico
TPU	TRANS PERU	Trans American Airlines (Trans Am)	Peru
TPV	THAI PACIFIC	Thai Pacific Airlines Business	Thailand
TPX	TRANSXALAPA	Transportes Aereos De Xalapa	Mexico
TPY	TRANS PROVINCIAL	Trans-Provincial Airlines	Canada
TPZ	TRANSPAZ	Transportes La Paz	Mexico
TQF	RAINBOW	United Kingdom Royal VIP Flights	United Kingdom
TQM	TACOMA	JM Family Aviation	United States
TQN	TAQUAN	Taquan Air Services	United States
TQR	TRANSQUERETARO	Transportacion Aerea De Queretaro	Mexico
TQS	AEROTURQUESA	Aeroturquesa	Mexico
TRA	TRANSAVIA	Transavia Holland	Netherlands
TRB	KIROVTRANS	Ukraine Transavia	Ukraine
TRC	TRACKER	Trans Air Charter	United States
TRD	TRANS ISLAND	Trans Island Air	Barbados
TRF	TAXI JET	Taxi Air Fret	France
TRH	TRANSTAR	Airmark Aviation	United States
TRI	TRILLIUM	Executive Flight Operations Ontario Government	Canada
TRJ	HIGH TIDE	Trans Euro Air	United Kingdom
TRK	TURKU	Turkuaz Airlines	Turkey
TRL	STARSTREAM	Starlite Aviation	South Africa
TRM	SOTRANS	Transport Aerien de Mauritanie	Mauritania
TRN	AEROTRON	Servicios Aereos Corporativos	Mauritania
TRO	MOLOKAI	Tropic Airlines-Air Molokai	United States
TRP	TROOPER	Maryland State Police	United States
TRQ	HUNTER	Turdus Airways	Netherland
TRR	TRAMSON	Tramson Limited	Sudan
TRS	CITRUS	AirTran Airways	United States
TRT	TRANS ARABIAN	Trans Arabian Air Transport	Sudan
TRU	TRI AIR	Triangle Airline (Uganda)	Uganda
TRW	TRANS-WEST	Transwestern Airlines of Utah	United States
TRY	TRISTAR AIR	Tristar Airlines	United States
TRZ	TRANS-MERIDIAN	TransMeridian Airlines	United States
TSA	AIRTRAF	Transair France	France
TSC	TRANSAT	Air Transat	Canada
TSD	TAFI	TAF-Linhas Aereas	Brazil
TSE	TRANSMILE	Transmile Air Services	Malaysia
TSG	TRANS-CONGO	Trans-Air-Congo	Republic of the Congo
TSH	TRANSCANADA	Regional 1	Canada
TSI	TRANSPORTAIR	Transport'air	France
TSJ	TRAST AERO	Trast Aero	Kyrgyzstan
TSK	TOMSK-AVIA	Trast Aero	Kyrgyzstan
TSL	THAI AVIATION	Thai Aviation Services	Thailand
TSN	AIR TRANS	Trans-Air Services	Nigeria
TSO	TRANSOVIET	Transaero Airlines	Russia
TSP	TRANSPO-INTER	Transportes Aereos Inter	Guatemala
TSQ	AIRTRA	airtransse	Japan
TSR	TRANS SERVICE	Trans Service Airlift	Democratic Republic of Congo
TSS	TRI-STATE	Tri-State Aero	United States
TST	TRAST	TRAST	Kazakhstan
TSU	TRANSAUTO	Gulf & Caribbean Cargo / Contract Air Cargo	United States
TSV	TROPIC	Tropair Airservices	United Kingdom
TSW	SWISSTRANS	Transwings	Switzerland
TSX	THAI STAR	Thai Star Airlines	Thailand
TSY	TRIPLE STAR	Tristar Air	Egypt
TTA	KANIMANBO	TTA - Sociedade de Transporte e Trabalho Aereo	Mozambique
TTB	AERO TURISTICAS	Aerolineas Turisticas del Caribe	Mexico
TTC	TRANSTECO	Transteco	Angola
TTE	TETON	Avcenter	United States
TTF	CARGO UNIT	224th Flight Unit	Russia
TTL	TOTAL	Total Linhas Aereas	Brazil
TTM	TOUT-AIR	Societe Tout Tranport Mauritanien	Mauritania
TTP	MIGHTY WING	Triple O Aviation	Nigeria
TTR	TRANSPORTACIONES	Transportaciones Y Servicios Aereos	Mexico
TTS	TECNICO	Transporte Aereo Tecnico Ejecutivo	Mexico
TUA	TURKMENISTAN	Turkmenistan Airlines	Turkmenistan
TUB	BEAUTY	TUI Airlines Belgium	Belgium
TUC	TURICHILE	Turismo Aereo de Chile	Chile
TUD	TUNDRA	Flight Alaska	United States
TUK	TUCKERNUCK	Ocean Wings Commuter Service	United States
TUL	URSAL	Tulpar Air	Russia
TUM	TUMTEL	Tyumenspecavia	Russia
TUN	TUNGARU	Air Tungaru	Kiribati
TUO	TURISTICO	Taxi Aereo Turistico	Mexico
TUP	TUPOLEVAIR	Aviastar-Tu	Russia
TUS	ABSA CARGO	ABSA - Aerolinhas Brasileiras	Brazil
TUX	TULPA	Tulpar Air Service	Kazakhstan
TUY	AEREOTUY	Linea Turistica Aerotuy	Venezuela
TUZ	TUNA	Tuna Aero	Sweden
TVA	TRANS-AMERICA	Trans America Airlines	United States
TVF	FRENCH SUN	Transavia France	France
TVH	TRAVASA	Trabajos Aereos Vascongados	Spain
TVI	TIRAMAVIA	Tiramavia	Moldova
TVJ	THAIVIET JET	Thai Vietjet Air	Thailand
TVL	TRAVEL SERVICE	Travel Service	Hungary
TVO	TRANS-BALLERIO	Transavio	Italy
TVR	TAVREY	Tavrey Airlines	Ukraine
TVS	SKYTRAVEL	Travel Service	Czech Republic
TWA	TWA	Trans World Airlines	United States
TWB	TWAY AIR	Tway Airlines	South Korea
TWD	TWD	Turkish Wings Domestic	Turkey
TWE	TRANSWEDE	Transwede Airways	Sweden
TWF	CLOUD RUNNER	247 Jet Ltd	United Kingdom
TWL	TRADEWINDS CANADA	Tradewinds Aviation	Canada
TWN	TWINARROW	Avialeasing Aviation Company	Uzbekistan
TWO	COLIBRI	Twente Airlines	Netherlands
TWW	WELWITCHIA	Trans Air Welwitchia	Angola
TXA	OKAY AIR	Texair Charter	United States
TXB	TEXTRON	Bell Helicopter Textron	Canada
TXC	TRANSEXPORT	Transaviaexport	Belarus
TXD	TAXI OESTE	Aerotaxis del Noroeste	Mexico
TXE	TRANSAIR EXPRESS	Transilvania Express	Romania
TXF	ALFE	Aerotaxis Alfe	Mexico
TXI	AEREOTAXIS	Aereotaxis	Mexico
TXL	TAXI COZATL	Taxi Aereo Cozatl	Mexico
TXM	TAXIMEX	Taxi Aereo de Mexico	Mexico
TXN	TEXAS NATIONAL	Texas National Airlines	United States
TXO	TAXIS SINALOA	Taxis Aereos de Sinaloa	Mexico
TXR	TAXIREY	Taxirey	Mexico
TXS	TEXAIR	Texas Airlines	United States
TXT	TEXAS CHARTER	Texas Air Charters	United States
TXU	ATESA	ATESA Aerotaxis Ecuatorianos	Ecuador
TXV	TAXIVALLARTA	Puerto Vallarta Taxi Aereo	Mexico
TXW	TXW	Texas Wings	United States
TXX	COWBOY	Austin Express	United States
TXZ	TEX STAR	Tex Star Air Freight	United States
TYF	TAYFLITE	Tayflite	United Kingdom
TYG	TRYGG	Trygg-Flyg	Sweden
TYR	TYROLEAN	Tyrolean Airways	Austria
TYW	TYROL AMBULANCE	Tyrol Air Ambulance	Austria
TZA	AERO TOMZA	Aero Tomza	Mexico
TZE	TRANSPORTE SAENZ	Transporte Aereo Ernesto Saenz	Mexico
TZK	TAJIKSTAN	Tajikstan	Tajikistan
TZT	ZAMBEZI	Air Zambezi	Zimbabwe
TZU	TAMAZULA	Servicios Aereos Tamazula	Mexico
UAB	UNITED ARABIAN	United Arabian Airlines	Sudan
UAC	UNITAIR	United Air Charters	Zimbabwe
UAE	EMIRATES	Emirates	United Arab Emirates
UAF	UNIFORCE	United Arab Emirates Air Force	United Arab Emirates
UAG	AFRALINE	Afra Airlines	Ghana
UAI	UNAIR	Union Africaine des Transports	Ivory Coast
UAK	AVIATION PLANT	Kiev Aviation Plant	Ukraine
UAL	UNITED	United Airlines	United States
UAR	AEROSTAR	Aerostar Airlines	Ukraine
UAY	UAY	University of Birmingham Air Squadron (RAF)	United Kingdom
UBA	UNIONAIR	Myanma Airways	Myanmar
UBD	UNITED BANGLADESH	United Airways	Bangladesh
UCA	COMMUTAIR	CommutAir	United States
UCC	UGANDA CARGO	Uganda Air Cargo	Uganda
UCH	US CHARTER	US Airports Air Charter	United States
UCK	GALETA	Air Division of the Eastern Kazakhstan Region	Kazakhstan
UCO	UCOAVIACION	Ucoaviacion	Spain
UCR	CHARTER UKRAINE	Aero-Charter Ukraine	Ukraine
UCS	UNITED CARRIERS	United Carriers Systems	United States
UDA	UDARA	Psudiklat Perhubungan Udara/PLP	Indonesia
UDC	DONBASS AERO	DonbassAero	Ukraine
UDN	DNIEPRO	Dniproavia	Ukraine
UEA	UNITED EAGLE	United Eagle Airlines	China
UED	AIR L-A	Air LA	United States
UEJ	JETCORP	Jetcorp	United States
UES	AVIASYSTEM	Ues-Avia Aircompany	Ukraine
UFA	FLIGHT ACADEMY	State Flight Academy of Ukraine	Ukraine
UFS	FEEDER EXPRESS	UFS	United States
UGA	UGANDA	Uganda Airlines	Uganda
UGC	URGEMER	Urgemer Canarias	Spain
UGL	UGLY VAN	Inter-Island Air	United States
UGN	PLUTON	Yuzhnaya Aircompany	Kazakhstan
UGP	SHARINK	Shar Ink	Russia
UGX	CRANE	East African	Uganda
UHL	UKRAINE COPTERS	Ukrainian Helicopters	Ukraine
UHS	PILOT AIR	Ulyanovsk Higher Civil Aviation School	Russia
UIA	GLORY	Uni Air	Taiwan
UJR	UNIVERSAL JET	Universal Jet Rental de Mexico	Mexico
UJT	UNI-JET	Universal Jet Aviation	United States
UJX	ATLAS UKRAINE	AtlasGlobal Ukraine	Ukraine
UKA	UKAY	Buzzaway Limited	United Kingdom
UKI	KHALIQ	UK International Airlines	United Kingdom
UKL	UKRAINE ALLIANCE	Ukraine Air Alliance	Ukraine
UKM	UKRAINE MEDITERRANEE	UM Airlines	Ukraine
UKN	ENTERPRISE UKRAINE	Ukraine Air Enterprise	Ukraine
UKP	POLICE	United Kingdom Home Office	United Kingdom
UKR	AIR UKRAINE	Air Ukraine	Ukraine
UKS	CARGOTRANS	Ukrainian Cargo Airways	Ukraine
UKU	PYSHMA	Second Sverdlovsk Air Enterprise	Russia
UKW	UKRAINE WEST	Lviv Airlines	Ukraine
ULS	ULSTER	Carroll Air Service	United States
ULT	ULTRAIR	Ultrair	United States
UMA	HUMAYA	Lineas Aereas del Humaya	Mexico
UMB	AIR UMBRIA	Air Umbria	Italy
UMK	YUZMASH	Yuzhmashavia	Ukraine
UMS	TOPAZ	Unitemp-M	Russia
UNC	UNICOPTER	Uni-Fly	Denmark
UND	ATUNEROS UNIDOS	Atuneros Unidos de California	Mexico
UNF	UNION FLIGHTS	Union Flights	United States
UNJ	PROJET	Universal Jet	Spain
UNR	RIVNE UNIVERSAL	Rivne Universal Avia	Ukraine
UNS	UNSPED	Unsped Paket Servisi	Turkey
UNT	UNIVERSITARIO	Servicios Aereos Universitarios	Mexico
UNU	UNIEURO	Unifly Servizi Aerei	Italy
UNY	UNIVERSITY	Lund University School of Aviation	Sweden
UPA	FOYLE	Air Foyle	United Kingdom
UPL	PILOT SCHOOL	Ukrainian Pilot School	Ukraine
UPS	UPS	United Parcel Service	United States
URA	ROSAVIA	Aircompany Rosavia	Ukraine
URG	URGA	Air Urga	Ukraine
URJ	STARAV	Star Air	Pakistan
URN	TURAN	Turan Air	Azerbaijan
URP	AIR-ARP	ARP 410 Airlines	Ukraine
URR	AIR AURORA	Aurora Airlines	Slovenia
URV	URAI	Uraiavia	Russia
URY	CENTURY AVIA	Century Aviation	Mexico
USB	TUSHETI	Tusheti	Georgia
USC	STAR CHECK	US Check Airlines	United States
USF	AFRICA EXPRESS	USAfrica Airways	United States
USH	US-HELI	US Helicopter	United States
USJ	USJET	US Jet	United States
USK	SKIF-AIR	Skif-Air	Ukraine
USN	SAMAS	Smarkand Aero Servise	Uzbekistan
UST	AUSTRO AEREO	Austro Aereo	Ecuador
USX	AIR EXPRESS	US Express	United States
UTA	UTAIR	UTair Aviation	Russia
UTG	UTAGE	UTAGE	Equatorial Guinea
UTM	AVIATAPS	TAPC Aviatrans Aircompany	Uzbekistan
UTN	TRANS-ULGII	Trans-Ulgii	Mongolia
UTR	AIRUT	Utair South Africa	South Africa
UTS	AIRRUH	Ukrainian State Air Traffic Service Enterprise	Ukraine
UTT	ARABIAN TRANSPORT	Transarabian Transportation Services	Uganda
UTY	UNITY	Alliance Airlines	Australia
UVA	UNIVERSAL	Universal Airways	United States
UVG	GUYANA JET	Universal Airlines	Guyana
UVM	UVAVEMEX	Uvavemex	Mexico
UVN	UNITED AVIATION	United Aviation	Kuwait
UVS	UNI-LEONE	Air Universal	Sierra Leone
UVT	AUVIA	Auvia Air	Indonesia
UWW	MOOSE	LSM International	Russia
UYC	CAM-AIR	Cameroon Airlines	Cameroon
UZA	CONSTANTA	Constanta Airline	Ukraine
UZB	UZBEK	Uzbekistan Airways	Uzbekistan
UZS	SOGDIANA	Samarkand Airways	Uzbekistan
VAA	EUROVAN	Van Air Europe	Czech Republic
VAC	VACATIONAIR	Vacationair	Canada
VAD	VALLES	Aero Taxi Los Valles	Spain
VAE	AIR-EVANS	Air Evans	Spain
VAG	SEGA	Vega	Kazakhstan
VAI	AIR AVALAIR	Avalair	Serbia
VAL	VOYAGEUR	Voyageur Airways	Canada
VAM	AMERAVIA	Ameravia	Uruguay
VAN	CAMEL	Caravan Air	Mauritania
VAP	PHUKET AIR	Phuket Air	Thailand
VAS	ATRAN	ATRAN Cargo Airlines	Russian Federation
VAT	VISIONAIR	Visionair	Ireland
VAU	KANGA	V Australia Airlines	Australia
VAV	AIR ANGKOR	Angkor Air	Cambodia
VAZ	REMONT AIR	Airlines 400	Russia
VBA	VEEBEE	V Bird Airlines Netherlands	Netherlands
VBC	AIR VICTOR	AVB-2004 Ltd	Bulgaria
VBD	VEEBIRD-AVIA	V-Berd-Avia	Armenia
VBG	VYBORG AIR	North-West Air Transport Company - Vyborg	Russia
VBI	BLUEY	Virgin Blue	Australia
VBW	BURKINA	Air Burkina	Burkina Faso
VCA	VICA	VICA - Viacao Charter Aereos	Brazil
VCH	CONSORCIO HELITEC	Consorcio Helitec	Venezuela
VCI	CI-TOURS	CI-Tours	Ivory Coast
VCM	CARMEN	Volare Air Charter Company	United States
VCN	AVCON	Execujet Charter	Switzerland
VCR	VOE CRUISER	Cruiser Linhas Aereas	Brazil
VCT	VISCOUNT AIR	Viscount Air Service	United States
VCV	CONVIASA	Conviasa	Venezuela
VCX	OCEANCARGO	Ocean Airlines	Italy
VDA	VOLGA-DNEPR	Volga-Dnepr Airlines	Russia
VDO	AVANDARO	Servicios Aereos Avandaro	Mexico
VDR	VARDAR	Air Vardar	Macedonia
VEA	VEGA AIRLINES	Vega Airlines	Bulgaria
VEC	VECAR	Venescar Internacional	Venezuela
VEE	VICTOR ECHO	Victor Echo	Spain
VEG	AEROVEGA	Aerovega	Mexico
VEI	GREEN ISLE	Virgin Express Ireland	Ireland
VEJ	VENEJECUTIV	Aero Ejecutivos	Venezuela
VEN	TRANSAVEN AIRLINE	Transaven	Venezuela
VER	ALMAVER	Almaver	Mexico
VES	VIEQUES	Vieques Air Link	United States
VEX	VIRGIN EXPRESS	Virgin Express	Belgium
VFC	VASCO AIR	Vasco Air	Vietnam
VFT	ZETA FLIGHTS	VZ Flights	Mexico
VGA	AIR VEGAS	Air Vegas	United States
VGC	VANGUARDIA COLIMA	Vanguardia en Aviacion en Colima	Mexico
VGD	VANGUARD AIR	Vanguard Airlines	United States
VGF	VISTA GULF	Aerovista Gulf Express	United Arab Emirates
VGN	VIRGIN NIGERIA	Virgin Nigeria Airways	Nigeria
VGS	SMART	Stichting Vliegschool 16Hoven	Netherlands
VGV	VOLOGDA AIR	Vologda State Air Enterprise	Russia
VHA	AIR V-H	VH-Air Industrie	Angola
VHM	EARLY BIRD	VHM Schul-und-Charterflug	Germany
VHT	VEGAS HEAT	Corporate Flight International	United States
VIB	VITUS	Vibroair Flugservice	Germany
VIC	VIP-EJECUTIVO	VIP Servicios Aereos Ejecutivos	Mexico
VID	AVIAPRAD	Aviaprad	Russia
VIE	VIP EMPRESARIAL	VIP Empresarial	Mexico
VIF	VIENNA FLIGHT	VIF Luftahrt	Austria
VIG	VEGA AVIATION	Vega Aviation	Sudan
VIH	VICHI	Vichi	Moldova
VIK	SWEDJET	Viking Airlines	Sweden
VIN	VINAIR	Vinair - Helicoptereos	Portugal
VIP	SOVEREIGN	Tag Aviation UK	United Kingdom
VIR	VIRGIN	Virgin Atlantic Airways	United Kingdom
VIV	AEROENLACES	Aeroenlaces Nacionales	Mexico
VIZ	AEROVIZ	Aerovis Airlines	Ukraine
VJA	CRITTER	ValueJet	United States
VJC	VIETJETAIR	VietJet Air	Vietnam
VJM	VIAJES MEXICANOS	Viajes Ejecutivos Mexicanos	Mexico
VJT	VISTA	Vistajet	Canada
VKG	VIKING	Mytravel Airways	Denmark
VKH	DELPHI	Viking Hellas	Greece
VKJ	VICKJET	VickJet	France
VLA	NALAU	Valan International Cargo Charter	South Africa
VLE	VOLA	Volare Airlines	Italy
VLF	VOLANTE	DFS UK Limited	United Kingdom
VLG	VUELING	Vueling Airlines	Spain
VLI	AEROVOLAR	Avolar Aerolineas	Mexico
VLK	VLADAIR	Vladivostok Air	Russia
VLM	RUBENS	VLM Airlines	Belgium
VLN	VALAN	Valan Limited	Moldova
VLO	VELOG	Varig Log	Brazil
VLR	VILLAVERDE	Aerolineas Villaverde	Mexico
VLS	VIREL	Aero Virel	Mexico
VLT	VERTICAL	Vertical-T Air Company	Russia
VLU	VALUAIR	Valuair	Singapore
VLV	VLADLIFT	Avialift Vladivostok	Russia
VLX	AVOLAR	Biz Jet Charter	United States
VMA	VERO MONMOUTH	Vero Monmouth Airlines	United States
VME	AVIAMERICA	Aviacion Comercial de America	Mexico
VMM	VUELOS MED	Grupo Vuelos Mediterraneo	Spain
VMP	VAMPIRE	Execujet Scandinavia	Denmark
VMR	AERO VILAMOURA	Aero Vilamoura	Portugal
VNA	EBBA	Empresa Aviacion Interamericana	Uruguay
VNE	VENEZOLANA	Empresa Venezolana	Venezuela
VNG	VANGUARDIA	Aero Servicios Vanguardia	Mexico
VNT	AVIENT	Avient Air Zambia	Zambia
VNZ	TBILAVIA	Tbilaviamsheni	Georgia
VOA	VIAGGIO	Viaggio Air	Bulgaria
VOG	VOYAGER AIR	Voyager Airlines	Bangladesh
VOI	VOLARIS	Volaris	Mexico
VOL	BLUE SPEED	Blue Chip Jet	Sweden
VOO	VOLOTEA	Volotea	Spain
VOS	ROVOS	Rovos Air	South Africa
VOZ	VIRGIN	Virgin Australia	Australia
VPA	VIP TAXI	VIP Air	Slovakia
VPB	VETERAN	Veteran Air	Ukraine
VPP	VINTAGE	Vintage Props and Jets	United States
VPV	VIP AVIA	VIP-Avia	Georgia
VRA	VERITAIR	Vertair	United Kingdom
VRB	SILVERBACK	Silverback Cargo Freighters	Rwanda
VRC	VERACRUZ	Taxi de Veracruz	Mexico
VRD	REDWOOD	Virgin America	United States
VRE	UKRAINE VOLARE	Volare Airlines	Ukraine
VRI	VILLARICA	Aerotaxi Villa Rica	Mexico
VRL	VOAR LINHAS	Voar Lda	Angola
VRN	VARIG	VRG Linhas Aereas	Brazil
VRO	AEROVITRO	Aerovitro	Mexico
VRS	VAIRSA	Sirvair	Mexico
VRT	AVERITT	Averitt Air Charter	United States
VSA	STARBIRD	Avstar Aviation	South Africa
VSB	VICKERS	Vickers Limited	United Kingdom
VSC	AVESCA	AVESCA	Colombia
VSG	VISIG	Visig Operaciones Aereas	Spain
VSN	VISION	Vision Airways Corporation	Canada
VSO	VASO	Voronezh Aircraft Manufacturing Society	Russia
VSP	VASP	VASP	Brazil
VSR	AVIOSTART	Aviostart AS	Bulgaria
VSS	WATERBIRD	Virign Islands Seaplane Shuttle	United States
VSV	VLASTA	Scat Air	Kazakhstan
VTA	AIR TAHITI	Air Tahiti	French Polynesia
VTC	VUELOS TOLLOCAN	Vuelos Especializados Tollocan	Mexico
VTE	VOLUNTEER	Corporate Flight Management	United States
VTG	ATACARGO	Aviacao Transportes Aereos e Cargas	Angola
VTH	VUELOS TEHUACAN	Vuelos Corporativos de Tehuacan	Mexico
VTK	VOSTOK	Vostok Airlines	Russia
VTL	VITALA	Victor Tagle Larrain	Chile
VTM	AERONAVES TSM	Aeronaves TSM	Mexico
VTS	EVERTS	Everts Air Alaska/Everts Air Cargo	United States
VTT	VIATRANSPORT	Avia Trans Air Transport	Sudan
VTV	VOINTEH	Vointeh	Bulgaria
VTX	VERATAXIS	Verataxis	Mexico
VTY	VICTORY	Air Midwest	Nigeria
VUE	FLIGHTVUE	AD Aviation	United Kingdom
VUL	ELIOS	Elios	Italy
VUN	AIRIVOIRE	Air Ivoire	Ivory Coast
VUO	AEROVUELOX	Aerovuelox	Mexico
VUR	VIPEC	Vuelos Internos Privados VIP	Ecuador
VUS	VUELA BUS	Vuela Bus	Mexico
VVA	IALSI	Aviast Air	Russia
VVF	WORLDFOCUS	Dunyaya Bakis Hava Tasimaciligi	Turkey
VVG	AEROVILLA	Aerovilla	Colombia
VVM	JACKPOT	Viva Macau	Macao
VXG	AVIREX-GABON	Avirex	Gabon
VXN	VIXEN	Sunset Aviation	United States
VXP	AVION EXPRESS	Mali Air Express	Mali
VXX	EXPRESSAVIA	Aviaexpress Aircompany	Ukraine
VYT	ANGLESEY	RAF Valley Flying Training Unit	United Kingdom
VZA	BRIAN	ViznAir	United States
VZL	VZLYET	Vzlyet	Russia
VZR	IAZUR	Aviazur	France
WAA	WESTAIR WINGS	Westair Aviation	Namibia
WAB	WABASH	Aero Industries Inc	United States
WAC	WESTAF CARGO	West African Cargo Airlines	Mauritania
WAD	VULCAN	Waddington FTU	United Kingdom
WAE	WESTERN EXPRESS	Western Air Express	United States
WAF	FLAMENCO	Flamenco Airways	United States
WAJ	WING ASIA	AirAsia Japan	Japan
WAK	WINGS ALASKA	Wings of Alaska	United States
WAL	WESTERN	Western Airlines	United States
WAM	TAXI CARGO	Air Taxi & Cargo	Sudan
WAP	ARROW PANAMA	Arrow Panama	Panama
WAR	WARBIRDS	NZ Warbirds Association	New Zealand
WAS	WALSTEN	Walsten Air Services	Canada
WAU	WIZZAIR UKRAINE	Wizz Air Ukraine	Ukraine
WAV	WARBELOW	Warbelow's Air Ventures	United States
WAW	WING SHUTTLE	Wings Airways	United States
WAY	GARONNE	Airways	France
WBA	WESTBIRD	Finncomm Airlines	Finland
WBR	WEBER	Multi-Aero	United States
WCA	WEST-LEONE	West Coast Airways	Sierra Leone
WCB	KILO YANKEE	West Africa Airlines	Ghana
WCC	WEST COAST	Sport Air Travel	United States
WCG	WHISKY INDIA	West Coast Airlines	Ghana
WCO	COLUMBIA HELI	Columbia Helicopters	United States
WCP	WHITECAP	Primaris Airlines	United States
WCR	WEST CARIBBEAN	West Caribbean Costa Rica	Costa Rica
WCY	TITAN AIR	Viking Express	United States
WDA	WIMBI DIRA	Wimbi Dira Airways	Democratic Republic of Congo
WDG	FISHERIES AND FOOD	Ministry of Agriculture	WATCHDOG
WDK	WOODSTOCK	Oxford Air Services	United Kingdom
WDL	WDL	WDL Aviation	Germany
WDR	WIND RIDER	Air Net Private Charter	United States
WDS	WINDS	Four Winds Aviation	United States
WDY	WINDY CITY	Chicago Express	United States
WEA	WHITE EAGLE	White Eagle Aviation	Poland
WEB	WEB-BRASIL	WebJet Linhas A	Brazil
WEC	AIRGO	Universal Airlines	United States
WEL	UKRAINIAN AVIATION COMPANY	Veles	VELES
WEN	ENCORE	WestJet Encore	Canada
WER	SOVET	AeroWorld	Russia
WES	WEST EX	Western Express Air Lines	Canada
WEV	VICTORIA UGANDA	Victoria International Airways	Uganda
WEW	WESTWIND	West Wind Aviation	Canada
WEX	WINGS EXPRESS	Wings Express	United States
WFC	SWIFTCOPTERS	Swift Copters	Switzerland
WFD	AVRO	BAE Systems	United Kingdom
WFO	WILBURS	Wilbur's Flight Operations	United States
WGA	WEGA FRANKO	Vega Air Company	Ukraine
WGP	GRAND PRIX	Williams Grand Prix Engineering	United Kingdom
WGS	AIRWINGS	Airwings oy	Finland
WGT	WORLDGATE	Lion Air Services	United Kingdom
WHE	WESTLAND	Westland Helicopters	United Kingdom
WHR	WHIRLEYBIRD	Hummingbird Helicopter Service	United States
